,bullishHorn,bearHorn,bullishHigh,bearHigh,bullishLow,bearLow,bullishHarami,bearHarami,is_EMA8_above_EMA24,is_EMA8_above_EMA48,is_EMA24_above_EMA48,is_price_above_EMA8,is_price_above_EMA24,is_price_above_EMA48,%Distance_price_EMA8,%Distance_price_EMA24,%Distance_price_EMA48,Dif_price_EMA8,Dif_price_EMA24,Dif_price_EMA48,target
2471,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1.2437154668249732,1.4082162780165466,5.989255572849429,-0.3606860174848059,0.39771249000005326,1.6183930972937972,1
2472,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0.5659586093976919,1.78142412871365,6.260526948421979,-0.1638669024881807,0.5038954908000477,1.696213787200172,0
2473,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0.9801805022698004,0.9875653189619937,5.285035678597829,-0.2830075908241376,0.2795838515360458,1.4351438367022098,1
2474,0,0,0,0,0,1,0,0,1,1,1,0,0,1,2.4768542615706552,1.1398716233408055,2.8405502422999747,-0.7101170150854372,-0.3223828565868381,0.7722808229592673,1
2475,0,1,0,0,0,0,0,0,1,1,1,0,0,1,2.624183987645979,1.8649284014400052,1.841164914205077,-0.7467576783997849,-0.52659222805989,0.5009632383486853,1
2476,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1.5008015897495808,1.0650829449805017,2.4684675641549667,-0.42525597208872057,-0.3004648498150999,0.6723524939262937,1
2477,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1.0330848892919677,0.817396829143866,2.5410400218311855,-0.2918657560690008,-0.23042766182989283,0.6928687186639984,1
2478,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3.4806775395495326,3.8981523685754356,0.9400712529679908,-0.9736733658314449,-1.095193448883503,-0.25622796373045276,1
2479,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3.7478419148070525,4.784976578555605,2.170592914670327,-1.0373015067577924,-1.3387779729728244,-0.5910758019455358,0
2480,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2.112716916229322,3.458971261591568,1.0609840687230923,-0.581234505256063,-0.9648757351349992,-0.28878699370286043,0
2481,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.8821173860363473,2.2963436769064827,0.06620679063263214,-0.24207128186582594,-0.639285676324203,-0.018020177633353285,0
2482,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.7728215736827307,2.2160387294951156,0.16923893500623188,-0.21161099700675123,-0.6157428222182659,-0.04606017038301147,1
2483,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2.4934591270982307,4.2396215114629605,2.4910265012004946,-0.6779196643385852,-1.1736833964408042,-0.6772413879183965,1
2484,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.3846060090658097,4.415831656704594,2.9221909587095056,-0.6439375167077905,-1.2177887247255406,-0.7934764333094861,0
2485,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4284641330704864,3.5732306200370942,2.2752507226532654,-0.38417362410605804,-0.9823656267474945,-0.6172120890927673,0
2486,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.09885781651861145,2.1200390551379367,0.9452079431124493,-0.026579485415823,-0.5817763766076993,-0.25630547321143027,0
2487,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0.9330999463537969,0.7775678988372715,0.33137843089953645,0.2515492891210265,-0.21323426647908406,0.08987026038904133,1
2488,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.14866159109836957,1.387999594276145,0.3895709968392132,0.04009389153857512,-0.38017552516075526,-0.10563464819826507,0
2489,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0.6910331740149502,0.6055045564666279,0.33375892081483866,0.18673969341888963,-0.16576148314789663,0.09051370478942289,1
2490,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.9194509576476138,3.4237686902820212,2.689285889242309,-0.5158691273408635,-0.9345005644960658,-0.7284868545897396,0
2491,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.553223760968492,4.3799166067443025,3.860584783773878,-0.681231543487339,-1.1909405193363796,-1.0440588197085248,1
2492,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.8498121643317036,3.87335144928805,3.5309701346845266,-0.4909578671568191,-1.0496652777894688,-0.9534849903326652,1
2493,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.9580793417226783,5.319361621950289,5.209931289190976,-0.7785227855664161,-1.434892055566312,-1.4037509090945974,0
2494,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.096243469358136,5.8097664654759615,5.937833191014354,-0.807739944329434,-1.559300691121006,-1.5958427087233886,0
2495,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.06250520784278,4.954905233776099,5.279031636324311,-0.5349088455895625,-1.3241566358313293,-1.4156042308163137,1
2496,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0661402326154694,5.097394127082268,5.613482149067407,-0.5327068799029924,-1.3562241049648236,-1.5017020173136046,0
2497,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.8886343261460412,5.022649107455491,5.720949421515131,-0.48432757325788245,-1.3305261765676377,-1.5267345880354952,0
2498,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2863241723423413,3.275694782390644,4.092805760511871,-0.07336589031168472,-0.8652840824422263,-1.090337257911596,0
2499,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.3203696848056181,1.2387276813216932,2.0913601915191578,0.3396043075353532,-0.3268613558468516,-0.5566500228947966,1
2500,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.2642885390350078,0.8613474373894805,1.7189591657919034,0.3263589058608325,-0.22711244737910263,-0.4571949199194947,1
2501,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.34274154443840094,2.3324064579329993,3.2400455494940577,-0.08838751766380071,-0.6137434515887783,-0.8605747191064523,0
2502,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.221477561608375,5.563987966060567,6.629414929636262,-0.823190291516287,-1.4570439754616764,-1.7558573836327156,1
2503,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.9995125775871836,4.539475560035319,5.757242769580373,-0.508036893401556,-1.184080457424745,-1.5211285108313781,1
2504,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.3314422161058834,6.220202440768797,7.616165560614557,-0.8384731393123204,-1.6137540208307684,-2.005776326715811,0
2505,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.704569171320061,5.858665875476286,7.438033607925364,-0.6754791083540255,-1.5122536991643045,-1.9526834154212835,1
2506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.6993277248335295,7.217081873985896,8.995573048804957,-0.9142615287197984,-1.8512734032311613,-2.3525738882612295,1
2507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.445853325539129,7.295420908558949,9.288475074606247,-0.8433145223376215,-1.8595715309726693,-2.419611688740364,0
2508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0565081125453295,6.021286040623303,8.201448588200432,-0.5003557395959284,-1.52680580849486,-2.129015293281576,0
2509,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.7266491116202745,0.6055263791057484,2.8449457268558986,0.6686122025365009,-0.15346134381526966,-0.7376269139639575,0
2510,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.295877546971718,0.33937673322383877,2.509534589769012,0.566698379750612,-0.08598443631004926,-0.6499686725776748,0
2511,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.776618318517956,0.3123113875406934,2.409572731458498,0.4407654064726998,-0.07910568140524532,-0.6234393390030739,1
2512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.940631618967245,2.9828603452508986,5.065456093904677,-0.23273801718789855,-0.7535772268928227,-1.3077887537376398,1
2513,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9542390478750218,3.006986026123396,5.129941136892366,-0.23546290225725386,-0.7576910487413997,-1.321552478074878,1
2514,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6804657296858653,2.6997275878439786,4.85610358056113,-0.16758225731119936,-0.6786757648420902,-1.2484278871330439,0
2515,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5436765063350524,1.2407888413073427,3.3942477707204683,0.1341026887579524,-0.31158170365472415,-0.8713491978623082,1
2516,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2.0192999599000387,0.7264756077438264,1.350920416656267,0.5009687579228519,0.1825448326376531,-0.34660025101078773,0
2517,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3.2641211480037327,2.675850368689857,0.7601732368887256,0.8174201450511092,0.6739412460266401,0.19509771841822854,0
2518,0,0,1,0,0,0,0,0,1,0,0,1,1,1,5.314185163203673,5.793041880361195,4.160117464080297,1.3513267794841965,1.4664259463445077,1.069583525829735,0
2519,0,0,1,0,0,0,0,0,1,1,0,1,1,1,6.311354365930264,7.999375542698658,6.76880403100589,1.6343652729321505,2.039111870636944,1.7453148104897487,1
2520,0,0,0,0,0,1,0,0,1,1,0,1,1,1,3.756771438677622,5.99265503777491,5.105021772510059,0.9833952122805627,1.5355829209859877,1.3191795121024121,1
2521,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1.7837135427720288,4.134004438427634,3.480970214241293,0.46930738732932653,1.0631362873071097,0.9008456544655843,0
2522,0,0,1,0,0,0,0,0,1,1,0,1,1,1,2.4053328414314787,5.033254672601392,4.626999795069398,0.6372390790339217,1.3000853843225357,1.19979072979352,1
2523,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1.8899121022824126,4.647354921727745,4.466627779966865,0.5034081725819419,1.2052785535767327,1.1604115163325623,0
2524,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0.5056134249564433,3.096574523592216,3.0619397406086413,0.13487302311928673,0.8052562692905916,0.7965171687271493,1
2525,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0.5963390071506774,3.088180435976179,3.1907323854152088,0.15934568464833276,0.805235767747341,0.8311491210240014,0
2526,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0.6952971225463419,3.114931127792112,3.350295175401197,0.18615775472648366,0.8144169063275548,0.8739593609822087,1
2527,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0.2146426293619649,1.94755552335742,2.2553618599349634,-0.05743285743496074,0.5100635538213503,0.5888997952278316,1
2528,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0.48736697791296896,1.4036278323927882,1.7579084912587888,-0.1302255557827472,0.3680584695156419,0.45935286481036997,1
2529,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1.9912794623441727,0.638698597093311,0.3327876436601628,-0.5290643211643591,-0.16738620804561322,-0.08694725212066601,1
2530,0,0,0,0,0,1,0,0,1,1,1,0,0,0,2.265919718956699,1.4318939534885318,1.2009161383393523,-0.5981611386833912,-0.3747953114019644,-0.3136024663198178,1
2531,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.772927620913632,4.85256406876479,4.834945180828232,-1.2430142189759685,-1.2648116864898107,-1.259986039123092,1
2532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5081707141872736,4.197249244283919,4.351188029750471,-0.9045666147590872,-1.0900267515706297,-1.13182334364868,1
2533,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.535664067219507,3.6248811023831577,3.9219987983240916,-0.6491073670348442,-0.9384246114449795,-1.0184836153364856,0
2534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.106315247966841,3.487583838608564,3.9161783191413684,-0.5359723965826539,-0.900150642529379,-1.0152802024656076,1
2535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.6670884317858072,4.401641635846393,4.98783266811567,-0.6735340862309513,-1.1317385911270321,-1.290370806446603,1
2536,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5263194992726086,5.723798612577382,6.50774000619992,-0.8816376226240692,-1.4643995038368693,-1.6789271000610242,0
2537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.511716844792014,4.999863256149263,5.959760427388541,-0.6234959287076087,-1.273647543529922,-1.5336647694462862,0
2538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7745150951475004,4.39994990449179,5.505732957575491,-0.4382746112170288,-1.1165557400475272,-1.4135151870199039,0
2539,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0415336899080512,1.2577750718025054,2.4066879638325926,0.25800863572008836,-0.31883128084372814,-0.6172492610190901,0
2540,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.2140231642193506,0.6857451081355127,1.823681830927297,0.30178449444895605,-0.17372477837622924,-0.4673615360795331,1
2541,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0350359858559144,0.5221768100049727,1.638102580162333,0.2580546067936318,-0.13222679610613142,-0.41951004481098053,0
2542,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5685194111328035,2.0827635229021313,3.2236419993277012,-0.14151308360495563,-0.5264486524176419,-0.8244280021656358,0
2543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.070379355703615,2.6501861426714135,3.8484684360173396,-0.2656212872482975,-0.6683327602242279,-0.9826146143221379,1
2544,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0987174781151863,3.9106806758710118,5.205573573881516,-0.5177054456375672,-0.9828661394062905,-1.3261813647579679,1
2545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.437448237782694,4.530742659059348,5.9493802470588415,-0.597104235495884,-1.1342368482537886,-1.5118474315025416,0
2546,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.2014076536023632,3.3696350366873347,4.886285547321921,-0.2933032942745726,-0.8410979003934855,-1.239118964910599,0
2547,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0650946342745302,3.2566902383496066,4.848122612483363,-0.2592358955468903,-0.8106100683620099,-1.2269100275673104,1
2548,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6085405032662102,1.3344238140851679,2.948342373032398,0.14837208124130896,-0.3317612628930462,-0.7451994141972129,0
2549,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.3295437489532809,0.2285906283845728,1.8047476469474526,0.32540050763212847,-0.056820361861603885,-0.45580351974018285,0
2550,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1.6617418462647056,0.529692021268313,0.9719114121259291,0.40864483926943507,0.13172526708732235,-0.24536255975078447,1
2551,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.09919851526268837,1.1415922357379753,2.6068860211043092,-0.024387347234885226,-0.28361275427966604,-0.6573885777201411,1
2552,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.838307680859408,0.023652539029514127,1.3982526334405472,0.2065876188173128,0.0058762660627103,-0.35239312556829816,1
2553,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6115008587483831,1.4613298296431845,2.8670438773685385,-0.1504318520309802,-0.3625938352223095,-0.7216832020757167,0
2554,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1.885408823247551,1.4346305194591509,0.10789808120160577,0.4663307817536797,0.35641367159547244,0.027161010253905715,1
2555,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.17704881140810017,0.19847348064993622,1.4596724600101703,0.04381283025286109,-0.049299422132165205,-0.36721290853196464,0
2556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3025796208318349,0.701556468189039,1.9354728808413746,-0.07481224313666601,-0.1741554683615938,-0.4865103408367837,1
2557,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.056410532257388,1.6112639265339266,2.852064745623178,-0.26040952243963034,-0.39942303089266673,-0.7160405310067084,1
2558,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0138952091581175,1.7075701420474343,2.9686310907620155,-0.24920740634193805,-0.42266918842125634,-0.7443654072921504,0
2559,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.5711615870295498,0.02724630144372352,1.2031752093817074,0.1406164617340515,0.006744346652446609,-0.3015341661781825,1
2560,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5676291756524042,1.1654518202249065,2.381216989856299,-0.1395205297624038,-0.28819520107975194,-0.5961654247015211,1
2561,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.4496300045563313,4.587666896600214,5.90012161792497,-0.839627078704094,-1.129939584993373,-1.473464795121867,1
2562,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.006599935903345,5.743310689050381,7.217725316585462,-0.9641543945476272,-1.4075444181939005,-1.7969968443005655,0
2563,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3045813400163387,2.0214598241293493,3.576791130043378,-0.07323119575926995,-0.49454086473839354,-0.8891602384107458,0
2564,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10753307817154067,1.711865708866221,3.2810353318210446,-0.02584648559054159,-0.418177595559321,-0.8145006368429577,1
2565,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7882788183851539,0.5583288923100207,2.1057588364243434,0.18989717787402327,-0.136323387914576,-0.5222761210534479,1
2566,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0135943136514696,3.5768094884100514,5.163660887426443,-0.48230219498687177,-0.8706175168814134,-1.277897503867596,0
2567,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0823867719903457,2.730177432909778,4.379673566716166,-0.2584572627675641,-0.6629681155309015,-1.0818608710566728,1
2568,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.171488025325182,2.8979137788770983,4.59819521788487,-0.27880009326366206,-0.7019306662884297,-1.1336216518298698,0
2569,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.6377758983719253,3.5123820759981825,5.278283455726166,-0.3879556280939589,-0.8481762129853543,-1.2983717884898738,1
2570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.112503165507125,6.506334990854525,8.407285639286496,-0.962854377406412,-1.5623221159465288,-2.0606831440617164,1
2571,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3753055795986132,2.7356591332598135,4.74737257693667,-0.08777562687165386,-0.6553363466708078,-1.1612675055285848,1
2572,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.73775165702938,9.89818703566389,12.065579658262179,-1.5460477097890646,-2.3509094389371477,-2.9363178114253756,0
2573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.9635216890072358,5.37399837749855,7.775623683790662,-0.4480371076137146,-1.270436683822176,-1.8860599415712755,0
2574,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.4662246458434678,1.5214480901703715,3.985118394021276,0.335971138522666,-0.35920174911640146,-0.9649962704867328,1
2575,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.6301109868649718,1.9876797113363143,4.424943951873316,0.14464421885096357,-0.46846560918708846,-1.0694862186301286,0
2576,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.869219797132967,0.22826703257273714,2.6201371906512456,0.4313899479951928,-0.053788360452124095,-0.632568413788082,1
2577,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.07207193314550223,1.813622643084398,4.149435664407116,0.016636626218485162,-0.4266852916159536,-1.0000146009804034,1
2578,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5175112214894676,2.338053692085405,4.665918937210942,-0.11928262405229262,-0.5489504682866801,-1.122258902981205,1
2579,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0118108344373407,0.5055020613722986,2.803890369436197,0.23389129240377216,-0.11863443082374303,-0.6735952742880933,1
2580,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5074676962087294,3.1392938393939387,5.416921389446307,-0.34697343924150914,-0.7347436763578443,-1.2983464875824566,1
2581,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0743883479246195,2.7769148073428696,5.086753137042947,-0.24653489718784272,-0.6483641822492174,-1.2165772431913346,1
2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6911478863564458,3.5507710502661705,5.896523610702798,-0.38619380892387767,-0.8264950476692796,-1.4067169475508727,1
2583,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.7508000168398015,7.22477527314611,9.675921708209614,-1.0703729624963465,-1.6711754438557342,-2.29889176601818,0
2584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.995539682565212,5.8410748721431025,8.4635554552991,-0.6691789708304903,-1.3442814083472747,-2.0036308776092717,1
2585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7340400634979654,5.84305383019406,8.595112847788217,-0.6060280884237166,-1.3379388956794962,-2.0273602295435893,1
2586,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.2082791103291006,6.618834947079997,9.502516437416759,-0.7046885132184428,-1.506903784025134,-2.232365934460173,1
2587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.318480989891809,8.16740146162098,11.20935220994922,-0.9369799547254551,-1.8463514813031274,-2.6208407942781236,0
2588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.087092678938778,8.347397199772855,11.588152456359696,-0.8765399647864669,-1.8734433627988807,-2.6961125985933023,1
2589,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.208020417521844,8.854035275105332,12.292248987446568,-0.8917533059450271,-1.9719678937749698,-2.845046778242555,1
2590,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.994766859971876,10.092350854615306,13.735240471080838,-1.0435859046239102,-2.2282104622729726,-3.1605550730081617,0
2591,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7718803478869283,6.951538572866131,10.848451696991601,-0.3683445924852613,-1.5255536252911348,-2.4848181312527267,0
2592,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.7610872963404156,6.855257478908101,10.874516678604435,-0.36426801637742656,-1.495509335267844,-2.479315350385267,0
2593,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6565184478619149,5.532056533990986,9.670950858164838,-0.1355417905157772,-1.2010685884464145,-2.1958739075123965,1
2594,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.800721776869345,6.567525228103115,10.761566038491305,-0.3698658370678274,-1.417783101370702,-2.4323688500629075,1
